"","representative","rank","kingdom","phylum","class","order","family","genus","species","taxon"
"172","0d620da604a80fd98359e3efe7de08fcd453f9de","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"173","3ae8b89ac5e63d1a1316460ccefdec69123facab","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"174","4da7a448b1e3540e84396e9f8396de4bc33e0d51","species",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium crystalli","Cochliopodium crystalli"
"175","68eaeafa909b364e3699bf3fd60cf8c9d262c440","family","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae",NA,NA,"Parmeliaceae"
"176","57a606d7b02564514811452ac5105fcaefe01d6c","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"177","3f69e114e4a154da684ed781c5ce6de23e447337","family",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae",NA,NA,"Bacillariaceae"
"178","8792ba9a492e7b93198ff1d5ca9f5ad20ef498cd","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Sellaphoraceae","Sellaphora",NA,"Sellaphora"
"179","38447f7c2c351c3e61b20d910e33fe6b585b6ca2","species","Metazoa","Rotifera","Eurotatoria","Philodinida","Philodinidae","Macrotrachela","Macrotrachela quadricornifera","Macrotrachela quadricornifera"
"180","f7ac19cafd176d790a3d1512ea756750b74ce372","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"181","7d6cc6b211654332c8fb99a0880581b6bb87819f","class",NA,NA,"Dinophyceae",NA,NA,NA,NA,"Dinophyceae"
"182","3511744e23f453fc5bc310d7ea2fef0dc8856aac","species",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia palea","Nitzschia palea"
"183","a283cea8cab69d6bf766f06a17a116270f0c3eff","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"184","6f31039c319793dec680ba2cbf48c891a54287bf","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria"
"185","7099b667ac206d11391340f2a01f6441e1c28f27","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"186","b1bd508eb4132743c6fd042b73c505a530d5bf3d","species",NA,NA,"Synurophyceae","Synurales","Mallomonadaceae","Synura","Synura sp.","Synura sp."
"187","bc16108ee37cdc47e4e01c404d7d18dbeae12f60","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"188","375015a6e7222ad617e755600c9cfc615b550ad3","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae"
"189","961f1dda45077ec84f6b1a1d69a9727501906108","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"190","4d71b86438c5a22a23f37632ba3e12779205664d","species",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium","Globisporangium ultimum","Globisporangium ultimum"
"191","0b7f72a80f4d6108eafcb372250bdc9faf804923","genus",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Phytophthora",NA,"Phytophthora"
"192","037f54dbe594a22436667d45d8290942e9b08176","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"193","5384afacb5f3e56ecc0596d7ea63ce6a5161ac4c","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae"
"194","3bf35772cb064b8812c894924c4897ce39339bd6","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"195","06a69dd11714053d19a623f25c85379bf329bd9e","species",NA,"Proteobacteria","Betaproteobacteria","Nitrosomonadales","Methylophilaceae","Candidatus Methylopumilus","Candidatus Methylopumilus universalis","Candidatus Methylopumilus universalis"
"196","ee870978295749abfd41eea8ea12d861de8880a0","family","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae",NA,NA,"Russulaceae"
"197","f606c72f5511556bbf431421b73b13367bb8cee7","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales"
"198","f8f838720038bd17d0750d29783bc7284fb5cb79","species","Metazoa","Rotifera","Eurotatoria","Ploima","Synchaetidae","Synchaeta","Synchaeta lakowitziana","Synchaeta lakowitziana"
"199","db1f97e501532ce1838d1f094c4ef4464395be06","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"200","560208e665ca7d6126f82cd01bc05ee44ff8e352","genus",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia",NA,"Nitzschia"
"201","45b6cd6ab8e62a48bd5f5000c898fad65a8cae08","class","Metazoa","Annelida","Clitellata",NA,NA,NA,NA,"Clitellata"
"202","2ed3c3fcea76566fefb07ded27ed6f840d87280d","family","Metazoa","Rotifera","Eurotatoria","Philodinida","Philodinidae",NA,NA,"Philodinidae"
"203","6cec0e35eb0a1f5b7122eb61794d3a2ba304a608","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"204","e7a25811f991c4d08bccaede42c795d3c0b938ae","species",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Nothophytophthora","Nothophytophthora intricata","Nothophytophthora intricata"
"205","d16fab44cc675c002faca6c2208a91cd43ab3963","family","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,"Nectriaceae"
"206","0f86a2321a4d6e9d850a332dcefcf68440d72052","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales"
"207","5ac394e02b497bbda4d11ecd4b90abe8bfa7c3b4","genus",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae","Saprolegnia",NA,"Saprolegnia"
"208","14724caf13a7c3e535f36cc7ce213d971ce79552","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae"
"209","e3fd0115d5a004f12e254f8ced6dfb50171b75a1","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria"
"210","972af8517b341d6cc86e2c5317832afb6891ab82","species",NA,"Bacillariophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","Gomphonema parvulum","Gomphonema parvulum"
"211","2e7287631a7feb7ea33eb3bcc32f91263d5a858b","family","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,"Nectriaceae"
"212","5c0e1564546f794c0d2a2d8be307089aa9015a5b","species",NA,"Discosea",NA,"Longamoebia","Acanthamoebidae","Acanthamoeba","Acanthamoeba comandoni","Acanthamoeba comandoni"
"213","22be1333ab5fafe93882fda2fce44e078ed7c998","order","Metazoa","Rotifera","Eurotatoria","Ploima",NA,NA,NA,"Ploima"
"214","ece92872604573185d507c38435acc8d28680be4","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae"
"215","26dcd6417ec5fc77044dbc6d90ecde5059dc14fa","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium",NA,"Globisporangium"
"216","3b5bc3cb10826269254db7c8a15f8da08a6d1c7b","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"217","09bb8f85fa37ef260be277b299da362d0ed3d6ae","species",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium larifeili","Cochliopodium larifeili"
"218","b2aa9b021a272f03d99d49d2e181dc69b55754c9","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae"
"219","04b4674e385a76f35d83c78592856cf7611241c9","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"220","05a1f141d29ef84c287e1bf50b2ccc482e794387","family",NA,NA,"Dinophyceae","Thoracosphaerales","Thoracosphaeraceae",NA,NA,"Thoracosphaeraceae"
"221","a6d2a52a3bc84d614e7cbcb9fee2e8ef184c6db8","phylum","Metazoa","Arthropoda",NA,NA,NA,NA,NA,"Arthropoda"
"222","4108d8184a7439bdcbf2d6442ed21d65c4f8bec4","class",NA,"Bacillariophyta","Bacillariophyceae",NA,NA,NA,NA,"Bacillariophyceae"
"223","371e0b53257a333306c77a9d283aa5971d5ceb4c","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"224","c76297f8e38ef2806dfcc28e31e30653e1de829a","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"225","647d5e850eecff2a8ec18b0424ed18af9f502a5e","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"226","4cfcabb7080a7045b8788805c62f5a6d4c7fe1e7","genus",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter",NA,"Polynucleobacter"
"227","9a5af687a5908ccf7e42623542b35da9ffa8c707","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium"
"228","b646328e7e8f642abe223d43b0fd6f79b8f6f510","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"229","ba5f6343e87b2d178f206d44f0fd8bb75cd7902f","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"230","d3803d49105bb1ee3100168a7061eee0d561ea02","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria"
"231","b36551d25ab00a701eca4487d2e995642fdd4785","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"232","2d3b6985186bd4edc8d173195a579acc6fd77799","genus","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Verticillium",NA,"Verticillium"
"233","9f22762d4f1e045afe8a334a582430901ef644b4","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"234","e56790389273132e45eaf15279b5d7a4b0536115","species","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Ramalina","Ramalina intermedia","Ramalina intermedia"
"235","9d7169aa642d09a3e2974dc2bf974e7da0a895b5","genus","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum",NA,"Colletotrichum"
"236","24385845cfe40d610c7e1e88f7253ab43b5c9377","class",NA,"Rhodophyta","Florideophyceae",NA,NA,NA,NA,"Florideophyceae"
"237","35286d20dc5d00ac22dbb29510ca435ec98b31f7","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae"
"238","29b7d3f026426f8b0a0396bd05656ab324ad6a48","species",NA,"Bacillariophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","Gomphonema parvulum","Gomphonema parvulum"
"239","35ce60659ef261e2cde06f44bd57e13eab29318e","genus",NA,"Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium",NA,"Mesorhizobium"
"240","94407563435e615e2d068febe04a2039a44cc8bd","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"241","bc87fb0b7239dc22399d431730906adb1ff077c9","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"242","92939ebe6ae54bf184157524324e61a1d3974452","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales"
"243","eddae67818c052358fdc6b0104985fa2d8f050c6","family","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,"Nectriaceae"
"244","92e3846164972c1cd282106ec404199dcc077476","genus","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,"Tetracladium",NA,"Tetracladium"
"245","f2119de1d707d83917ec615d2ff072bf02bd1dc8","species","Metazoa","Rotifera","Eurotatoria","Ploima","Trichocercidae","Trichocerca","Trichocerca sp. WM-2017b","Trichocerca sp. WM-2017b"
"246","03bf4ad4434387cc98470ddba1850b70a0c3e70a","species",NA,"Bacillariophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","Gomphonema parvulum","Gomphonema parvulum"
"247","f6c7c3bee63776a03aa27458ffceaa14c7338e5f","genus","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Verticillium",NA,"Verticillium"
"248","9e0734d191d81bc27cb66eddf0085632d7048547","species",NA,NA,"Synurophyceae","Synurales","Mallomonadaceae","Synura","Synura sp.","Synura sp."
"249","43dba4c10c91f61d9e8637ef24b1492a8efc38a1","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"250","67be00b3ea2803be84457dadb037267ce065cf7f","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae"
"251","eb3f00783c6af3be27045ad28cf656a87f5b6b8e","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae"
"252","9de106b15db89a5874c468f9cc4ae0ecb2f223e3","species","Metazoa","Rotifera","Eurotatoria","Ploima","Lecanidae","Lecane","Lecane closterocerca","Lecane closterocerca"
"253","5bdfd7a79235ec4ad17ba17a7911e796b64b6b7b","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"254","20cf739b56e4e44628652b0875db8d93cf942d07","species",NA,NA,"Cryptophyceae","Cryptomonadales","Cryptomonadaceae","Cryptomonas","Cryptomonas curvata","Cryptomonas curvata"
"255","47a2db1b7ebee569286e1f8b6da8b1fae1d65158","species","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas","Chlamydomonas sp. UWO 241","Chlamydomonas sp. UWO 241"
"256","2b164b9f98924775ed4179097d843a6d68c73762","class","Metazoa","Chordata","Mammalia",NA,NA,NA,NA,"Mammalia"
"257","20b7c3b229a4f708673d6e73ff57f36d7df5aaf7","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"258","52ea64d2f443c2eb1c53ce0d081eafd153df39d6","species","Fungi","Ascomycota","Leotiomycetes","Helotiales","Discinellaceae","Articulospora","Articulospora tetracladia","Articulospora tetracladia"
"259","463543d634d2fa4eb56952816cc8bb6ef1f43eb4","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"260","d5a43aac299ca89e2d18309fc6a00d758a1f1c4c","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria"
"261","4bd6df4fd6127e5c934522a824af9563eb887a3a","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"262","01cad06dc7c74e020111c1499692476a03ae8b7d","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria"
"263","32b5b96846566f564d6beea1e46cea64c73f787a","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria"
"264","b35e763b85a74714cd9116fa7bf77c16e026e0a0","species",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium","Globisporangium heterothallicum","Globisporangium heterothallicum"
"265","f5dfd7a624b62e02d1cded3aa1192898bea42695","species","Metazoa","Rotifera","Eurotatoria","Ploima","Synchaetidae","Polyarthra","Polyarthra dolichoptera","Polyarthra dolichoptera"
"266","773df94f96f3eabbf3a4c558b2ce263d6f64899e","genus","Metazoa","Annelida","Clitellata","Crassiclitellata","Lumbricidae","Aporrectodea",NA,"Aporrectodea"
"267","feab1ca23dab4cc0c1d6deeab8f2ea5f5732eebf","class","Metazoa","Chordata","Mammalia",NA,NA,NA,NA,"Mammalia"
"268","dfdc491c01a983d99eb7a88a9868f0fb83378127","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"269","3018135319698770042d417a8d1b83c046ef6c0e","species","Metazoa",NA,NA,NA,NA,NA,"invertebrate environmental sample","invertebrate environmental sample"
"270","40244c5a29e5f41271adb87141042d32b51d9440","species",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Phytophthora","Phytophthora drechsleri","Phytophthora drechsleri"
"271","45fa8e8c0cae3c15b19b7eb589e91ecd7704d49d","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria"
"272","dec7d31c25192231d098592743df63e331193ba0","species",NA,"Discosea",NA,"Longamoebia","Acanthamoebidae","Acanthamoeba","Acanthamoeba comandoni","Acanthamoeba comandoni"
"273","fb2a5581b56f3b4c7b21193ed20be0f22c0587d7","family","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae",NA,NA,"Sporidiobolaceae"
"274","3d07914ba9c2353a3cc1f57cc0c874906321a796","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae"
"275","4f38eb2dbdf6492418346082802a1a5475e90467","genus","Metazoa","Nematoda","Chromadorea","Rhabditida","Aphelenchoididae","Bursaphelenchus",NA,"Bursaphelenchus"
"276","8c69dd45d41f113759604b8795ca18a6ea1bdba5","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"277","17ab9bddc706f50cfb6444c7eb41d9ce463261cd","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Sellaphoraceae","Sellaphora",NA,"Sellaphora"
"278","a1216c7e400059565b47d11f5177d6eb67dd483b","species",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia palea","Nitzschia palea"
"279","6ef105dbc4a8b0643aafc1ab08a94220e19355a1","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"280","a611c5df56b9882e05310caaa9df95ddc3768b73","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"281","8a3889c9130c700aa16197ee81a7783e3e8a4f9d","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria"
"282","f7cb04d7d5df615c48b3df61d75ef8ac9f2230a1","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales"
"283","3192e98ac52056f8e305b5ca5c6a840437e2b4d1","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"284","83ad1fdbf5cdb60ec45d3574ff6ebe39c8a20621","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae"
"285","8e386807b98a045c71a06ae730ed1672085d6ca7","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"286","ac23a25c5204b726d59553c3eb22e2a612c47245","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"287","9fd61cea7b1d4661882389ea41f1af7f8f136c93","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium"
"288","6580616b84a5da045e6f8acf20108097780537a4","family","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,"Nectriaceae"
"289","29dfffe09d0f95e86236eb9dce2ae7823695a222","species",NA,"Bacillariophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","Gomphonema parvulum","Gomphonema parvulum"
"290","1655349265a8f75efd9d5cb44e027914e0fe245f","genus",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia",NA,"Nitzschia"
"291","6230472e39f99ed0d0c0805df9e5167b8014711e","class","Metazoa","Chordata","Mammalia",NA,NA,NA,NA,"Mammalia"
"292","0d618950cc82754ffd97323dcea073d9e87fdbd6","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"293","3f642a1953a2af82a792e5d79a85e5d0dba91da8","family","Viridiplantae","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae",NA,NA,"Chlorellaceae"
"294","61b6f473b8f15c9643769f37d56f9f3226ab863f","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"295","b6a9380d5d9d18beb2f71355867d961168ee6ad8","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria"
"296","59bf8d5acba817b99f8c092bf238542fa944d234","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"297","d87adfbf4e20cc1a3156198df16f0298ca72811a","species","Metazoa","Arthropoda","Insecta","Plecoptera","Leuctridae","Paraleuctra","Paraleuctra occidentalis complex sp. B BG-2018","Paraleuctra occidentalis complex sp. B BG-2018"
"298","c08ad349f082842a10e92bd16d9bc241b924138e","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"299","7cdb0c4c39e56f5ca711b01925ac793225238e27","species",NA,"Discosea","Flabellinia","Dactylopodida","Vexilliferidae","Vexillifera","Vexillifera sp. AKu-2020a","Vexillifera sp. AKu-2020a"
"300","76dbb108693c98339751eb60dcc55623814c6cc1","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae"
"301","4998f1f0a633c66704249149bb72af2407434120","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales"
"302","00fedb5768347bab4a6ad302d4bd654eccf2cbdf","family","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae",NA,NA,"Sporidiobolaceae"
"303","aa565be2d1df61e74daa534bf55789a9efa685e2","genus","Metazoa","Porifera","Demospongiae","Axinellida","Raspailiidae","Hymeraphia",NA,"Hymeraphia"
"304","55c18d68cc8231db760c13bd8044a8685bf1a720","species","Metazoa","Tardigrada","Heterotardigrada","Echiniscoidea","Echiniscidae","Echiniscus","Echiniscus blumi","Echiniscus blumi"
"305","9eb2efecee32664c6f4cc9289e5d1818f973214c","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria"
"306","b2c422b7f6d8c806669dd19e43a8698a437685f7","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"307","36f03f627b1c06a285855e49b55d0aece2f7d4d5","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"308","6e5018dc61d2cd78ee4cdf5a60311e4dcd9f5fde","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales"
"309","edaa7a4f1c55f6aebcccf8bf571de4eac5dd9536","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"310","11cdc42af5a849d067009bf8de26230e2451eb88","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"311","7b2d69c039111f4bb5253af6271830647c86da5d","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"312","e063a2778ebcfdde990f1904cb92a2ec4ef0038b","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"313","ac4538b49b5763f269f446a1706077eed8181393","genus",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Phytophthora",NA,"Phytophthora"
"314","a4145e17c26205194406773b8b08198a768455f8","class","Metazoa","Chordata","Mammalia",NA,NA,NA,NA,"Mammalia"
"315","3cb6a37ddfff008447d9341bbae53c26f29ae4d3","order","Metazoa","Arthropoda","Insecta","Trichoptera",NA,NA,NA,"Trichoptera"
"316","001f14973c289c0746e2827bfce4b14b62185f1d","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"317","d98e42f0ad522acc6a7a70d33a4afb2360e674f5","order","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales",NA,NA,NA,"Chlamydomonadales"
"318","8da03c9070e5ae5b17042d20e8f6bbb52301b765","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"319","f20612a3dd8dd68aae36cb30214ba085f9208229","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"320","419657811b0e7dcaf32f6bd5d4673974129dcb10","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"321","e14d59b1f86c75175a7f83f378432f61c000821d","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"322","d10d39aaee62b8ecacf1555d3ea70ba8a58da374","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae"
"323","f1169c1ab1d3e4a65edd4d35b532632904b9b504","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium"
"324","777b9f768825cb0b306fd388c5c9bb59ff501fc8","species",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia palea","Nitzschia palea"
"325","3953309acd9dffadd3b499f3c86c0849b65f7473","genus","Metazoa","Arthropoda","Arachnida","Araneae","Araneidae","Argiope",NA,"Argiope"
"326","acb55ce4c69fb1f9d84871a740cd9f2d0c5e8308","species","Metazoa","Arthropoda","Insecta","Lepidoptera","Argyresthiidae","Argyresthia","Argyresthia goedartella","Argyresthia goedartella"
"327","76cbc413f305b121461f311861c82b11f7977648","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"328","53b3c979e3c00e3251e2b00907379b517f9cfca3","genus","Metazoa","Rotifera","Eurotatoria",NA,NA,"Rotaria",NA,"Rotaria"
"329","637c41bc465d93181f66ada8b62acd1cf0f05a93","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae"
